Z,X,Y
9.988484033254464,360.5,10.5
10.94288457834118,370.5,10.5
10.947784503925522,380.5,10.5
11.305652659930539,390.5,10.5
10.598964206933339,400.5,10.5
9.7074614092397,410.5,10.5
9.681111597232986,420.5,10.5
10.148821547375464,430.5,10.5
9.962431449631321,440.5,10.5
9.755784853603124,450.5,10.5
9.169035723210602,460.5,10.5
10.607758543909135,470.5,10.5
9.874013337689538,480.5,10.5
10.92412517968811,490.5,10.5
10.599636895810235,500.5,10.5
10.408109241508637,510.5,10.5
10.534328381448264,520.5,10.5
8.982416095245426,530.5,10.5
9.204021993848887,540.5,10.5
10.162513413541516,550.5,10.5
9.586612830203876,560.5,10.5
8.87511342727159,570.5,10.5
9.300654265433426,580.5,10.5
8.010686207330512,590.5,10.5
8.363387269727218,600.5,10.5
8.257833691628251,610.5,10.5
7.317608992139792,620.5,10.5
7.921351845428483,630.5,10.5
9.234173645972794,640.5,10.5
8.626012511314324,650.5,10.5
9.713887039287137,660.5,10.5
10.916880369851784,670.5,10.5
10.19006733481256,680.5,10.5
8.49542237743737,690.5,10.5
8.627720188301616,700.5,10.5
8.56778130381517,710.5,10.5
8.984027398496252,720.5,10.5
9.06013064526393,730.5,10.5
9.684240838813233,740.5,10.5
9.640649675564024,750.5,10.5
9.90166862225773,760.5,10.5
8.888605045644029,770.5,10.5
9.142271366274494,780.5,10.5
8.547236117814165,790.5,10.5
8.013065227184654,800.5,10.5
9.670398847356637,810.5,10.5
9.945555177120209,820.5,10.5
10.43363171068928,830.5,10.5
10.128065374906322,840.5,10.5
11.10949225548001,850.5,10.5
11.248193969908609,860.5,10.5
11.365723859910393,870.5,10.5
10.780956870348405,880.5,10.5
10.110600431171516,890.5,10.5
9.891208321578565,900.5,10.5
9.954313277004033,910.5,10.5
10.0404150657743,920.5,10.5
9.720270687399617,930.5,10.5
9.927021898860632,940.5,10.5
10.294921159617818,950.5,10.5
9.743406280871742,960.5,10.5
11.017212210115034,970.5,10.5
12.118813070299744,980.5,10.5
12.443014249730433,990.5,10.5
11.4917557041569,0.5,20.5
11.553867563731126,10.5,20.5
10.128490828268985,20.5,20.5
8.668981495967916,30.5,20.5
8.96631487830654,40.5,20.5
8.398582496327522,50.5,20.5
9.373624150099765,60.5,20.5
10.201978767848027,70.5,20.5
11.493826770692907,80.5,20.5
11.538548469681956,90.5,20.5
10.486968907932356,100.5,20.5
10.672344321720075,110.5,20.5
11.225055774071128,120.5,20.5
10.493683719134538,130.5,20.5
9.500408065892968,140.5,20.5
9.15809639976875,150.5,20.5
9.237831283868283,160.5,20.5
9.881857557470925,170.5,20.5
11.144762699924158,180.5,20.5
10.55616982931065,190.5,20.5
10.2909204706836,200.5,20.5
8.379596686290824,210.5,20.5
9.301953511399358,220.5,20.5
9.084084267495248,230.5,20.5
10.707758092164394,240.5,20.5
10.403551344622246,250.5,20.5
9.718335801667873,260.5,20.5
10.285741894502861,270.5,20.5
10.455373312264513,280.5,20.5
10.230141069025326,290.5,20.5
9.293118132094984,300.5,20.5
10.383874284004067,310.5,20.5
11.022751024925919,320.5,20.5
8.766154099033928,330.5,20.5
9.535826390585925,340.5,20.5
9.547608410492497,350.5,20.5
9.253142540459567,360.5,20.5
10.933831825077476,370.5,20.5
11.082934637161419,380.5,20.5
10.669247132012615,390.5,20.5
10.028716147077978,400.5,20.5
8.847758543509707,410.5,20.5
10.522630769258848,420.5,20.5
10.030442533196968,430.5,20.5
10.783192454196108,440.5,20.5
10.616753360130627,450.5,20.5
9.776039112157063,460.5,20.5
9.817210699554627,470.5,20.5
9.18499958459337,480.5,20.5
8.681760110929284,490.5,20.5
9.576973103403455,500.5,20.5
9.890493562000353,510.5,20.5
8.90765013435775,520.5,20.5
9.429155937010558,530.5,20.5
10.348698301769508,540.5,20.5
9.64650649475549,550.5,20.5
9.59622516529326,560.5,20.5
8.381468924051207,570.5,20.5
9.09472505658628,580.5,20.5
7.4117280287552205,590.5,20.5
7.695443104958999,600.5,20.5
7.245396010864513,610.5,20.5
8.244664398977909,620.5,20.5
9.570594797337675,630.5,20.5
9.288381946670741,640.5,20.5
9.103309791163849,650.5,20.5
9.66854240044468,660.5,20.5
9.982743848518043,670.5,20.5
9.661630562914914,680.5,20.5
9.011284272056358,690.5,20.5
7.685595261545929,700.5,20.5
7.463556835310296,710.5,20.5
8.31868348924581,720.5,20.5
9.393525432041587,730.5,20.5
9.914571805915557,740.5,20.5
10.190081655252085,750.5,20.5
8.877028970778891,760.5,20.5
8.760783564646939,770.5,20.5
8.247742860090002,780.5,20.5
8.41484669950184,790.5,20.5
8.17624863314385,800.5,20.5
9.946463436031955,810.5,20.5
9.382366500456472,820.5,20.5
9.932145314683385,830.5,20.5
10.92594937040629,840.5,20.5
12.191617235083903,850.5,20.5
11.569736074344728,860.5,20.5
11.352790706504807,870.5,20.5
10.185040496252629,880.5,20.5
10.73382721175972,890.5,20.5
10.53752557765478,900.5,20.5
11.191075703692512,910.5,20.5
9.501612078334475,920.5,20.5
10.515924088072202,930.5,20.5
9.872219430712885,940.5,20.5
11.196466971485968,950.5,20.5
10.910305379443987,960.5,20.5
11.552800265699211,970.5,20.5
11.867702404007995,980.5,20.5
11.572194938320731,990.5,20.5
11.871060104926787,0.5,30.5
11.200891248059316,10.5,30.5
9.679353195402918,20.5,30.5
9.333474122764537,30.5,30.5
8.670647117680234,40.5,30.5
9.661975788787204,50.5,30.5
9.27088517879621,60.5,30.5
9.983222248243196,70.5,30.5
10.321887679260618,80.5,30.5
10.603737381596757,90.5,30.5
10.954228375279044,100.5,30.5
9.68450605498698,110.5,30.5
10.657900599506142,120.5,30.5
9.648337817262277,130.5,30.5
7.567591185835376,140.5,30.5
8.00764988220099,150.5,30.5
8.194821318930643,160.5,30.5
9.466392533851387,170.5,30.5
10.398327242752783,180.5,30.5
10.911255800829254,190.5,30.5
10.202973961717472,200.5,30.5
9.097192631480661,210.5,30.5
9.902918346658169,220.5,30.5
9.596440160380512,230.5,30.5
11.002881525110165,240.5,30.5
9.887002219748313,250.5,30.5
8.455825840174327,260.5,30.5
9.474799411531539,270.5,30.5
9.407411142155778,280.5,30.5
10.491634024830997,290.5,30.5
10.499641495776046,300.5,30.5
10.626100339602457,310.5,30.5
11.361699716147953,320.5,30.5
10.787001972035606,330.5,30.5
10.046930448372386,340.5,30.5
9.880976059100536,350.5,30.5
10.066737802698185,360.5,30.5
11.436248190716295,370.5,30.5
11.823218229240599,380.5,30.5
10.775424253284099,390.5,30.5
9.02714099562215,400.5,30.5
9.333519097819806,410.5,30.5
9.933679236653301,420.5,30.5
10.92668931976532,430.5,30.5
11.236727363495223,440.5,30.5
9.992372331338851,450.5,30.5
10.609029417070985,460.5,30.5
9.303403327922396,470.5,30.5
8.47696592063568,480.5,30.5
8.893968248222095,490.5,30.5
9.366000468618395,500.5,30.5
9.620546742593593,510.5,30.5
10.835484271428339,520.5,30.5
11.532645252027786,530.5,30.5
10.989863240667109,540.5,30.5
10.17763499374796,550.5,30.5
9.999783063235116,560.5,30.5
8.417577417436677,570.5,30.5
7.517878530364412,580.5,30.5
7.818648419077951,590.5,30.5
7.864628010836855,600.5,30.5
8.02348864201212,610.5,30.5
10.050387145863187,620.5,30.5
9.614503465528887,630.5,30.5
9.717452683931729,640.5,30.5
9.703864212918466,650.5,30.5
8.341462516299503,660.5,30.5
8.538285007827518,670.5,30.5
9.318354935883034,680.5,30.5
8.669264042775518,690.5,30.5
8.10656135522049,700.5,30.5
7.966493922480831,710.5,30.5
8.833126809372208,720.5,30.5
10.170491171403183,730.5,30.5
10.819970106223515,740.5,30.5
10.015749039546469,750.5,30.5
9.546539839584437,760.5,30.5
8.982326755424733,770.5,30.5
8.192507705286255,780.5,30.5
9.166277570701533,790.5,30.5
9.22048736525015,800.5,30.5
9.654302487118514,810.5,30.5
9.529990637385287,820.5,30.5
9.762286612764372,830.5,30.5
10.00304882181134,840.5,30.5
10.484019669608802,850.5,30.5
11.32095091339272,860.5,30.5
11.091720934454132,870.5,30.5
11.157845472829077,880.5,30.5
10.947102688404128,890.5,30.5
12.440691023612924,900.5,30.5
11.267093963549678,910.5,30.5
11.11492688928875,920.5,30.5
11.322732514977732,930.5,30.5
11.197317039242558,940.5,30.5
10.869413497625152,950.5,30.5
10.512436093519197,960.5,30.5
10.401020237347183,970.5,30.5
10.861065594245584,980.5,30.5
11.526903064513252,990.5,30.5
10.672937449428012,0.5,40.5
9.716510541818572,10.5,40.5
9.188174342986242,20.5,40.5
8.24343519323511,30.5,40.5
9.422699931835556,40.5,40.5
10.772575250389238,50.5,40.5
10.538583729609604,60.5,40.5
11.104371924456856,70.5,40.5
11.138993617004974,80.5,40.5
11.311295622657893,90.5,40.5
10.532648861459712,100.5,40.5
10.213255791961021,110.5,40.5
8.701416773790516,120.5,40.5
8.385366222690799,130.5,40.5
7.234511700159219,140.5,40.5
7.717409035354775,150.5,40.5
8.675311310945915,160.5,40.5
9.492363104122598,170.5,40.5
10.413714997764723,180.5,40.5
10.901193330062757,190.5,40.5
8.870168163675784,200.5,40.5
8.682031455852986,210.5,40.5
9.642148655744954,220.5,40.5
9.644957688652186,230.5,40.5
10.105491187031769,240.5,40.5
9.519735450075903,250.5,40.5
8.87439930374805,260.5,40.5
9.108561918204089,270.5,40.5
10.110859296115143,280.5,40.5
10.883328859827927,290.5,40.5
9.467915017983156,300.5,40.5
10.329246050790413,310.5,40.5
10.973190442372971,320.5,40.5
10.391810077376423,330.5,40.5
10.98325247131247,340.5,40.5
9.641305545545448,350.5,40.5
10.626894595853026,360.5,40.5
10.720843211322657,370.5,40.5
11.498703585675909,380.5,40.5
11.54536597988863,390.5,40.5
9.764216359830003,400.5,40.5
9.373057712616163,410.5,40.5
9.237619593881902,420.5,40.5
12.451525891323204,430.5,40.5
11.214451691602624,440.5,40.5
10.449478689293707,450.5,40.5
10.357838672963101,460.5,40.5
9.40069506393395,470.5,40.5
8.970255790182115,480.5,40.5
9.465174498237237,490.5,40.5
10.095965816005256,500.5,40.5
10.735302022251647,510.5,40.5
11.167986957719586,520.5,40.5
10.88849528385437,530.5,40.5
11.55302673857829,540.5,40.5
9.87328618966154,550.5,40.5
8.546689652481525,560.5,40.5
8.660833055932276,570.5,40.5
7.847776665964276,580.5,40.5
8.098293852711631,590.5,40.5
7.947527149280937,600.5,40.5
8.806576718871955,610.5,40.5
9.094656146166962,620.5,40.5
11.061913919940974,630.5,40.5
11.557130167785692,640.5,40.5
10.186890031460212,650.5,40.5
7.3916595501713,660.5,40.5
6.970271863590874,670.5,40.5
7.533249101048084,680.5,40.5
8.691585713363184,690.5,40.5
9.716661191039492,700.5,40.5
9.122797585172336,710.5,40.5
10.386478235149566,720.5,40.5
10.728346072567211,730.5,40.5
10.109906762129249,740.5,40.5
9.999129359181678,750.5,40.5
9.884268536737313,760.5,40.5
9.448520461438816,770.5,40.5
8.295514165469433,780.5,40.5
10.29652987088024,790.5,40.5
10.969478132181473,800.5,40.5
10.165100579083909,810.5,40.5
9.832854614654993,820.5,40.5
9.90717366192535,830.5,40.5
10.295338906062524,840.5,40.5
10.766809160164039,850.5,40.5
10.869979126300251,860.5,40.5
10.524371797228847,870.5,40.5
10.61691631102408,880.5,40.5
9.658344337205282,890.5,40.5
10.747847774287095,900.5,40.5
11.312350613144178,910.5,40.5
12.573554441688024,920.5,40.5
12.857574572751977,930.5,40.5
11.329299837216658,940.5,40.5
10.946156724807832,950.5,40.5
10.83292626271821,960.5,40.5
9.747121230869622,970.5,40.5
9.937178036576016,980.5,40.5
11.13111743954175,990.5,40.5
11.340299042573577,0.5,50.5
11.098403351826214,10.5,50.5
9.619287216627834,20.5,50.5
8.91041228883174,30.5,50.5
10.498451206650383,40.5,50.5
10.981902703260937,50.5,50.5
11.953544642094176,60.5,50.5
11.636575829818877,70.5,50.5
11.195602391468826,80.5,50.5
10.590515290580477,90.5,50.5
10.845796226042973,100.5,50.5
10.147655711957718,110.5,50.5
9.518576850756153,120.5,50.5
9.08482750782683,130.5,50.5
8.076907887049629,140.5,50.5
8.380530278587567,150.5,50.5
8.431062729566488,160.5,50.5
9.64406331040373,170.5,50.5
10.850227167758975,180.5,50.5
10.43363183109244,190.5,50.5
9.709645037020328,200.5,50.5
9.024498854395937,210.5,50.5
8.87607567739169,220.5,50.5
9.644799582986472,230.5,50.5
8.737411067064336,240.5,50.5
9.127918908415337,250.5,50.5
7.610918675434597,260.5,50.5
8.165683468437582,270.5,50.5
9.940217728906468,280.5,50.5
10.981395696408848,290.5,50.5
9.951144186496428,300.5,50.5
9.305911012621229,310.5,50.5
9.603565903645299,320.5,50.5
10.686084599144355,330.5,50.5
10.297895576772813,340.5,50.5
10.275450263623258,350.5,50.5
10.528007713097862,360.5,50.5
11.16799023455652,370.5,50.5
12.866866476275026,380.5,50.5
10.876556875626155,390.5,50.5
9.363635197649815,400.5,50.5
9.724198250935766,410.5,50.5
11.169272602925744,420.5,50.5
11.229357179770366,430.5,50.5
11.899667591403594,440.5,50.5
10.979281974023952,450.5,50.5
11.341405765586481,460.5,50.5
9.490595161384347,470.5,50.5
9.225770755452608,480.5,50.5
10.297319090645479,490.5,50.5
10.790564606022098,500.5,50.5
10.348256277367993,510.5,50.5
11.595673469510023,520.5,50.5
11.272594408350036,530.5,50.5
11.287588298901877,540.5,50.5
9.42846960829741,550.5,50.5
8.966722545477522,560.5,50.5
9.706962213349337,570.5,50.5
10.173824509149322,580.5,50.5
8.588288867075246,590.5,50.5
8.824411820164125,600.5,50.5
8.332322543442546,610.5,50.5
7.8968805460267255,620.5,50.5
9.636734469640686,630.5,50.5
9.991194953232327,640.5,50.5
8.792379666683146,650.5,50.5
8.701521803456126,660.5,50.5
7.141568668243428,670.5,50.5
7.59568800964291,680.5,50.5
9.932290218519974,690.5,50.5
9.73399929380883,700.5,50.5
8.093205020853304,710.5,50.5
10.027650193127624,720.5,50.5
9.728192370365804,730.5,50.5
11.476408894285623,740.5,50.5
10.53210138054531,750.5,50.5
9.708943261302036,760.5,50.5
9.387506171362617,770.5,50.5
11.130280900839205,780.5,50.5
11.5363014884824,790.5,50.5
11.127535788554049,800.5,50.5
10.069100298277148,810.5,50.5
9.429638310133567,820.5,50.5
10.835263385007734,830.5,50.5
9.969114379901981,840.5,50.5
10.50947739091202,850.5,50.5
10.268714832086582,860.5,50.5
9.389612022176296,870.5,50.5
9.681252461424274,880.5,50.5
9.216143825466919,890.5,50.5
9.618307427751931,900.5,50.5
10.37439987188645,910.5,50.5
11.651984399053834,920.5,50.5
10.417801831170596,930.5,50.5
11.71793438178515,940.5,50.5
10.2103462400769,950.5,50.5
10.221101927503657,960.5,50.5
9.549302683223061,970.5,50.5
11.667170555340258,980.5,50.5
11.946060770880662,990.5,50.5
11.81294061635635,0.5,60.5
10.116096229871582,10.5,60.5
8.87736236939374,20.5,60.5
7.912632489602753,30.5,60.5
10.20026646071598,40.5,60.5
12.407346291477104,50.5,60.5
12.758087817279607,60.5,60.5
12.974056564392573,70.5,60.5
11.880326917766048,80.5,60.5
10.581978620417313,90.5,60.5
10.255885770074235,100.5,60.5
11.021450935734109,110.5,60.5
9.22937382819577,120.5,60.5
9.174862161368818,130.5,60.5
8.405534216608467,140.5,60.5
9.423095528563477,150.5,60.5
8.969342806974446,160.5,60.5
9.6855262993264,170.5,60.5
10.86881170950898,180.5,60.5
10.182441133378653,190.5,60.5
10.369275071555503,200.5,60.5
10.966938185000828,210.5,60.5
9.494199052702564,220.5,60.5
9.976152680040187,230.5,60.5
7.960641532411031,240.5,60.5
8.003970019959091,250.5,60.5
7.144204383143777,260.5,60.5
8.065726329666656,270.5,60.5
11.20325952906136,280.5,60.5
11.055202121809593,290.5,60.5
10.996313121011255,300.5,60.5
9.603722269281679,310.5,60.5
10.98243102168383,320.5,60.5
10.386486476352802,330.5,60.5
10.543802058433348,340.5,60.5
10.087863349066994,350.5,60.5
10.652602288317407,360.5,60.5
11.384948060053583,370.5,60.5
11.261829415593027,380.5,60.5
10.722873996620448,390.5,60.5
10.607916242244924,400.5,60.5
10.750854991710533,410.5,60.5
10.697018666233118,420.5,60.5
10.553898137676677,430.5,60.5
10.471600927785234,440.5,60.5
10.578136067514475,450.5,60.5
9.648291852890232,460.5,60.5
10.416871057134996,470.5,60.5
10.393831681795522,480.5,60.5
9.612960314867886,490.5,60.5
9.802907065324337,500.5,60.5
9.785566872217377,510.5,60.5
12.456465165114906,520.5,60.5
12.03018189266859,530.5,60.5
9.809077332195473,540.5,60.5
9.288595846526016,550.5,60.5
10.018808766788357,560.5,60.5
10.554984376739817,570.5,60.5
9.831338998911527,580.5,60.5
9.425301628973694,590.5,60.5
8.72168812104937,600.5,60.5
7.5126495230265675,610.5,60.5
8.13928059604741,620.5,60.5
8.01904452996898,630.5,60.5
9.527447912341792,640.5,60.5
10.351523715778189,650.5,60.5
9.455412728408005,660.5,60.5
8.077437863359295,670.5,60.5
8.737636400019458,680.5,60.5
9.579953675279157,690.5,60.5
10.098235894387557,700.5,60.5
9.018901704237571,710.5,60.5
9.258690884020654,720.5,60.5
9.11079076604354,730.5,60.5
10.451437599950234,740.5,60.5
10.15083321218522,750.5,60.5
9.868551701570262,760.5,60.5
10.143442969112344,770.5,60.5
9.531650166532277,780.5,60.5
11.37246272751241,790.5,60.5
10.975967009987183,800.5,60.5
11.831325315448357,810.5,60.5
10.597307439930411,820.5,60.5
11.108688841649307,830.5,60.5
10.671119365425428,840.5,60.5
10.119781969861354,850.5,60.5
10.373787578982457,860.5,60.5
9.567337936645313,870.5,60.5
8.164497652435438,880.5,60.5
7.560944864848441,890.5,60.5
7.820860692837529,900.5,60.5
9.080112081594267,910.5,60.5
10.16465489772364,920.5,60.5
9.300949823198472,930.5,60.5
9.760887440486204,940.5,60.5
10.277615363680217,950.5,60.5
10.511430078713714,960.5,60.5
10.96151769237307,970.5,60.5
11.639795836326138,980.5,60.5
11.532319944385996,990.5,60.5
12.792631679064833,0.5,70.5
11.48668750565654,10.5,70.5
10.533696144405397,20.5,70.5
10.0274895534345,30.5,70.5
10.900100624748394,40.5,70.5
12.06846899206329,50.5,70.5
11.714002620872515,60.5,70.5
12.818664136258933,70.5,70.5
11.452509326090285,80.5,70.5
10.563031501050231,90.5,70.5
9.788874800468536,100.5,70.5
10.711029698604122,110.5,70.5
9.99061251691126,120.5,70.5
10.305994080300033,130.5,70.5
9.398326468455991,140.5,70.5
9.848738343182685,150.5,70.5
9.87096872054188,160.5,70.5
9.157414935390495,170.5,70.5
11.301255098568209,180.5,70.5
11.531914915652443,190.5,70.5
10.29570160566511,200.5,70.5
11.172351189247157,210.5,70.5
11.574488349098289,220.5,70.5
10.154390692247537,230.5,70.5
9.09135958982291,240.5,70.5
8.487502922347817,250.5,70.5
8.357421965721715,260.5,70.5
9.640307198032772,270.5,70.5
10.750743859207583,280.5,70.5
11.62642357312945,290.5,70.5
9.617156506118366,300.5,70.5
9.227076441561849,310.5,70.5
11.41575774302209,320.5,70.5
11.188073619384536,330.5,70.5
10.64506390449538,340.5,70.5
10.704906562001135,350.5,70.5
11.045447703524209,360.5,70.5
10.209382304091848,370.5,70.5
10.092975382577148,380.5,70.5
11.317382859352048,390.5,70.5
10.911522833157543,400.5,70.5
9.961395210959687,410.5,70.5
9.98434227330643,420.5,70.5
9.00931806594136,430.5,70.5
9.992796483390949,440.5,70.5
8.991208592013914,450.5,70.5
9.304048910384333,460.5,70.5
8.942655838229664,470.5,70.5
10.177258720996319,480.5,70.5
10.17875707824093,490.5,70.5
10.27820341175157,500.5,70.5
9.956537780739056,510.5,70.5
10.970986580160057,520.5,70.5
11.27511296166351,530.5,70.5
11.969470769202053,540.5,70.5
10.13666920327753,550.5,70.5
9.845277028230441,560.5,70.5
8.883307707261055,570.5,70.5
8.841593008711373,580.5,70.5
7.749662664094501,590.5,70.5
7.6478287261540565,600.5,70.5
7.807427318744464,610.5,70.5
6.939265062285372,620.5,70.5
7.9426510318915895,630.5,70.5
9.185904764036522,640.5,70.5
11.080902110655519,650.5,70.5
9.977414482365853,660.5,70.5
9.101758224531856,670.5,70.5
9.269917232429083,680.5,70.5
9.673009410217208,690.5,70.5
9.193954108011155,700.5,70.5
9.8614232551091,710.5,70.5
8.697692348210232,720.5,70.5
8.419709403158746,730.5,70.5
9.680498796024812,740.5,70.5
10.976152706694226,750.5,70.5
10.160411414042661,760.5,70.5
9.83229429559833,770.5,70.5
11.160860926918936,780.5,70.5
10.631706585163359,790.5,70.5
9.282227667898301,800.5,70.5
9.785975739838035,810.5,70.5
11.151125857273659,820.5,70.5
11.530064780895025,830.5,70.5
11.535420804136537,840.5,70.5
10.687354846422252,850.5,70.5
10.284136020055545,860.5,70.5
9.803372095250504,870.5,70.5
7.830087690599937,880.5,70.5
7.838919121002006,890.5,70.5
6.970102850842137,900.5,70.5
8.249341552187506,910.5,70.5
9.26782366201685,920.5,70.5
7.8909915026582285,930.5,70.5
8.310943471074221,940.5,70.5
9.876434257657037,950.5,70.5
10.161502211868001,960.5,70.5
10.231333637004113,970.5,70.5
11.15728933450571,980.5,70.5
10.855924725677715,990.5,70.5
12.419222908421418,0.5,80.5
10.894633590665993,10.5,80.5
10.369634191275146,20.5,80.5
9.774453748203095,30.5,80.5
9.939131441203257,40.5,80.5
9.880270981478844,50.5,80.5
10.709385634056254,60.5,80.5
10.707244972988766,70.5,80.5
9.76408785086502,80.5,80.5
9.34353010036704,90.5,80.5
9.661063260261196,100.5,80.5
10.401882578087882,110.5,80.5
9.625975331276122,120.5,80.5
10.892533105511875,130.5,80.5
9.610777896816277,140.5,80.5
9.668043167546447,150.5,80.5
10.428449007632596,160.5,80.5
9.7057461934071,170.5,80.5
9.870453200698503,180.5,80.5
11.1982029957597,190.5,80.5
11.606317914220115,200.5,80.5
12.966609332944829,210.5,80.5
13.450908032017626,220.5,80.5
11.451829421500662,230.5,80.5
8.998874244140127,240.5,80.5
9.526315512924196,250.5,80.5
9.310925427211266,260.5,80.5
9.584985238789368,270.5,80.5
10.342811892188097,280.5,80.5
10.962871164990961,290.5,80.5
9.569288716566293,300.5,80.5
8.257936600387348,310.5,80.5
10.250373502134625,320.5,80.5
9.731229242587256,330.5,80.5
10.085462594659873,340.5,80.5
9.32572217831843,350.5,80.5
9.482312531260078,360.5,80.5
10.280545864511458,370.5,80.5
11.040085229801072,380.5,80.5
11.55428338549235,390.5,80.5
10.576344158260408,400.5,80.5
10.543834130311591,410.5,80.5
10.278628666224058,420.5,80.5
9.952778166103641,430.5,80.5
9.51220735795882,440.5,80.5
9.636804495021252,450.5,80.5
8.711309921155774,460.5,80.5
9.600828929333055,470.5,80.5
10.49296969116196,480.5,80.5
11.007101033868278,490.5,80.5
9.86178145006124,500.5,80.5
10.61547788000301,510.5,80.5
10.804100078692272,520.5,80.5
11.619171894202104,530.5,80.5
11.264633836842473,540.5,80.5
10.849004093350864,550.5,80.5
9.94520740749819,560.5,80.5
8.781681001683946,570.5,80.5
7.283847835358079,580.5,80.5
5.850071061551483,590.5,80.5
7.338623528891114,600.5,80.5
8.1508289364798,610.5,80.5
7.0111213458324375,620.5,80.5
8.26506503390921,630.5,80.5
9.670588064358322,640.5,80.5
10.32640244391334,650.5,80.5
10.171751849500511,660.5,80.5
8.96985781492014,670.5,80.5
9.83335804200983,680.5,80.5
9.781882984627968,690.5,80.5
9.296568204554722,700.5,80.5
9.69322831561685,710.5,80.5
9.1219113488916,720.5,80.5
