45.24147688;47.80578485;49.08793883;47.80578485;47.80578485;43.95932289;41.39501492;33.702091;33.702091;29.85562905;32.41993702;34.98424499;37.54855296;40.11286093;42.6771689;42.6771689;43.95932289;54.21655478;63.19163268;68.32024862;67.03809464;68.32024862;69.60240261;68.32024862;67.03809464;68.32024862;68.32024862;68.32024862;68.32024862;65.75594065;61.90947869;58.06301674;52.93440079;45.24147688;45.24147688;46.52363086;47.80578485;49.08793883;51.65224681;51.65224681;50.37009282;49.08793883;47.80578485;47.80578485;46.52363086;42.6771689;41.39501492;42.6771689;43.95932289;46.52363086
49.08793883;50.37009282;54.21655478;51.65224681;47.80578485;45.24147688;41.39501492;37.54855296;37.54855296;37.54855296;36.26639898;36.26639898;37.54855296;38.83070695;42.6771689;42.6771689;54.21655478;54.21655478;63.19163268;64.47378667;67.03809464;69.60240261;69.60240261;69.60240261;69.60240261;68.32024862;68.32024862;68.32024862;65.75594065;61.90947869;60.62732471;58.06301674;50.37009282;43.95932289;41.39501492;45.24147688;46.52363086;50.37009282;50.37009282;51.65224681;50.37009282;49.08793883;47.80578485;47.80578485;46.52363086;42.6771689;42.6771689;43.95932289;45.24147688;46.52363086
52.93440079;54.21655478;51.65224681;49.08793883;46.52363086;45.24147688;42.6771689;41.39501492;38.83070695;37.54855296;37.54855296;38.83070695;37.54855296;37.54855296;40.11286093;45.24147688;50.37009282;56.78086275;60.62732471;60.62732471;67.03809464;69.60240261;69.60240261;69.60240261;69.60240261;68.32024862;68.32024862;69.60240261;65.75594065;61.90947869;60.62732471;56.78086275;50.37009282;43.95932289;42.6771689;42.6771689;45.24147688;47.80578485;49.08793883;50.37009282;50.37009282;50.37009282;49.08793883;47.80578485;46.52363086;45.24147688;46.52363086;46.52363086;47.80578485;52.93440079
55.49870876;55.49870876;51.65224681;46.52363086;43.95932289;42.6771689;42.6771689;42.6771689;43.95932289;42.6771689;42.6771689;38.83070695;38.83070695;38.83070695;37.54855296;41.39501492;45.24147688;52.93440079;55.49870876;60.62732471;61.90947869;67.03809464;67.03809464;67.03809464;69.60240261;67.03809464;67.03809464;67.03809464;65.75594065;65.75594065;61.90947869;56.78086275;50.37009282;46.52363086;42.6771689;42.6771689;45.24147688;45.24147688;45.24147688;49.08793883;51.65224681;51.65224681;50.37009282;47.80578485;47.80578485;47.80578485;51.65224681;52.93440079;54.21655478;54.21655478
58.06301674;56.78086275;51.65224681;46.52363086;43.95932289;42.6771689;42.6771689;45.24147688;46.52363086;45.24147688;42.6771689;42.6771689;40.11286093;37.54855296;37.54855296;37.54855296;41.39501492;45.24147688;51.65224681;52.93440079;58.06301674;64.47378667;60.62732471;60.62732471;65.75594065;64.47378667;64.47378667;65.75594065;67.03809464;65.75594065;59.34517072;58.06301674;51.65224681;46.52363086;45.24147688;45.24147688;42.6771689;41.39501492;40.11286093;40.11286093;50.37009282;50.37009282;51.65224681;52.93440079;55.49870876;52.93440079;52.93440079;58.06301674;59.34517072;56.78086275
58.06301674;58.06301674;52.93440079;49.08793883;45.24147688;42.6771689;42.6771689;42.6771689;43.95932289;41.39501492;41.39501492;41.39501492;40.11286093;34.98424499;32.41993702;36.26639898;40.11286093;42.6771689;45.24147688;51.65224681;56.78086275;58.06301674;58.06301674;59.34517072;59.34517072;60.62732471;60.62732471;61.90947869;67.03809464;63.19163268;59.34517072;59.34517072;55.49870876;50.37009282;45.24147688;43.95932289;41.39501492;37.54855296;36.26639898;38.83070695;50.37009282;50.37009282;56.78086275;60.62732471;64.47378667;64.47378667;59.34517072;59.34517072;63.19163268;60.62732471
60.62732471;56.78086275;52.93440079;50.37009282;43.95932289;42.6771689;41.39501492;40.11286093;38.83070695;38.83070695;40.11286093;40.11286093;40.11286093;38.83070695;33.702091;37.54855296;42.6771689;42.6771689;45.24147688;47.80578485;50.37009282;50.37009282;51.65224681;52.93440079;56.78086275;59.34517072;59.34517072;61.90947869;63.19163268;63.19163268;60.62732471;58.06301674;50.37009282;50.37009282;45.24147688;43.95932289;41.39501492;40.11286093;38.83070695;38.83070695;50.37009282;52.93440079;60.62732471;67.03809464;72.16671058;64.47378667;64.47378667;70.8845566;68.32024862;68.32024862
60.62732471;56.78086275;54.21655478;46.52363086;43.95932289;38.83070695;38.83070695;38.83070695;34.98424499;37.54855296;40.11286093;41.39501492;41.39501492;41.39501492;38.83070695;42.6771689;45.24147688;46.52363086;45.24147688;43.95932289;43.95932289;43.95932289;46.52363086;49.08793883;55.49870876;58.06301674;58.06301674;59.34517072;59.34517072;56.78086275;56.78086275;49.08793883;47.80578485;49.08793883;46.52363086;42.6771689;41.39501492;40.11286093;42.6771689;43.95932289;50.37009282;58.06301674;65.75594065;68.32024862;77.29532653;77.29532653;77.29532653;73.44886457;69.60240261;69.60240261
58.06301674;55.49870876;52.93440079;46.52363086;46.52363086;40.11286093;37.54855296;34.98424499;37.54855296;40.11286093;42.6771689;45.24147688;45.24147688;43.95932289;43.95932289;45.24147688;45.24147688;47.80578485;43.95932289;41.39501492;40.11286093;40.11286093;42.6771689;46.52363086;52.93440079;52.93440079;55.49870876;52.93440079;52.93440079;52.93440079;49.08793883;46.52363086;46.52363086;45.24147688;43.95932289;42.6771689;42.6771689;43.95932289;45.24147688;47.80578485;54.21655478;61.90947869;68.32024862;73.44886457;76.01317254;78.57748051;74.73101855;73.44886457;72.16671058;72.16671058
55.49870876;55.49870876;51.65224681;46.52363086;43.95932289;40.11286093;36.26639898;37.54855296;41.39501492;41.39501492;42.6771689;45.24147688;49.08793883;49.08793883;47.80578485;46.52363086;45.24147688;43.95932289;38.83070695;36.26639898;36.26639898;37.54855296;41.39501492;42.6771689;49.08793883;52.93440079;52.93440079;50.37009282;49.08793883;49.08793883;47.80578485;45.24147688;42.6771689;42.6771689;41.39501492;42.6771689;42.6771689;45.24147688;49.08793883;52.93440079;59.34517072;65.75594065;68.32024862;72.16671058;76.01317254;76.01317254;74.73101855;73.44886457;72.16671058;72.16671058
